Study_ID,filename,variable,group_id,mean,sd,se,error_type,plot_type,software,note
S_062,Miniero_2014,PFOS,sample 51,0.054,NA,NA,NA,NA,NA,Raw data extracted from Table SM-1
S_062,Miniero_2014,PFOS,sample 52,0.05,NA,NA,NA,NA,NA,Raw data extracted from Table SM-1
S_062,Miniero_2014,PFOS,sample 53,0.05,NA,NA,NA,NA,NA,Raw data extracted from Table SM-1
S_062,Miniero_2014,PFOS,sample 54,0.05,NA,NA,NA,NA,NA,Raw data extracted from Table SM-1
S_062,Miniero_2014,TL,sample 1,4.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 2,4.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 3,3.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 4,3.41,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 5,3.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 6,4.17,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 7,3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 8,4.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 9,3.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 10,3.41,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 11,3.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 12,4.17,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 13,4.49,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 14,4.44,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 15,3.41,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 16,3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 17,4.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 18,2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 19,3.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 20,3.41,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 21,4.17,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 22,3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 23,4.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 24,2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 25,3.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 26,3.41,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 27,4.17,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 28,3.41,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 29,3.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 30,4.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 31,3.9,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 32,3.41,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 33,3.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 34,3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 35,3.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 36,4.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 37,3.9,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 38,4.17,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 39,3.41,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 40,3.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 41,3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 42,4.17,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 43,4.49,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 44,4.44,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 45,3.8,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 46,3.8,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 47,3.42,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 48,3.42,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 49,3.8,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 50,3.42,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 51,3.8,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 52,3.8,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 53,3.42,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_062,Miniero_2014,TL,sample 54,3.42,NA,NA,NA,NA,NA,Raw data extracted from Table 1
S_063,Chen_2023,PFBA,"PFBA, species 1",4.12,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 2",2.41,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 3",1.94,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 4",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 5",1.19,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 6",1.65,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 7",3.24,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 8",0.76,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 9",0.89,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBA,"PFBA, species 10",0.86,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 1",1.15,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 2",1.36,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 3",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 4",1.09,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 5",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 6",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 7",0.29,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 8",0.06,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 9",0.34,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFPeA,"PFPeA, species 10",0.39,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 1",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 2",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 3",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 4",0.64,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 5",0.13,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 6",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 7",0.05,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 8",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 9",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHxA,"PFHxA, species 10",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 1",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 2",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 3",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 4",0.06,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 5",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 6",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 7",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 8",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 9",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFBS,"PFBS, species 10",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 1",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 2",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 3",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 4",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 5",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 6",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 7",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 8",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 9",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFHpA,"PFHpA, species 10",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 1",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 2",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 3",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 4",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 5",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 6",0.07,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 7",0.12,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 8",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 9",0.06,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOA,"PFOA, species 10",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 1",0.12,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 2",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 3",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 4",0.06,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 5",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 6",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 7",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 8",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 9",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PF4OPeA,"PF4OPeA, species 10",0.05,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 1",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 2",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 3",0.06,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 4",0.05,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 5",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 6",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 7",0.17,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 8",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 9",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFNA,"PFNA, species 10",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 1",0.11,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 2",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 3",0.09,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 4",0.05,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 5",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 6",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 7",0.12,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 8",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 9",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDA,"PFDA, species 10",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 1",2.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 2",0.44,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 3",0.54,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 4",0.51,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 5",0.07,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 6",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 7",0.7,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 8",0.19,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 9",0.88,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFOS,"PFOS, species 10",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 1",0.2,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 2",0.12,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 3",0.27,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 4",0.28,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 5",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 6",0.06,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 7",0.17,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 8",0.06,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 9",0.13,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFUnDA,"PFUnDA, species 10",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 1",0.05,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 2",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 3",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 4",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 5",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 6",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 7",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 8",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 9",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,a62ClPFESA,"a62ClPFESA, species 10",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 1",0.05,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 2",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 3",0.06,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 4",NA,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 5",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 6",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 7",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 8",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 9",0.08,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFDoDA,"PFDoDA, species 10",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 1",0.18,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 2",0.13,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 3",0.5,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 4",0.38,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 5",0.05,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 6",0.3,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 7",0.11,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 8",0.17,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 9",0.86,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTrDA,"PFTrDA, species 10",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 1",0.05,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 2",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 3",0.03,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 4",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 5",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 6",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 7",0.02,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 8",0.04,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 9",0.17,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,PFTeDA,"PFTeDA, species 10",0.01,NA,NA,NA,NA,NA,Raw data extracted from Table S5 (Raw group).
S_063,Chen_2023,TL,"PFBA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
