Initial_check,Initials_data_extraction,TMS_ID,FW_ID,Study_ID,PFAS_ID,Sample_type,Sample_type_comment,Biomass_conversion,Biomass_conversion_comment,Regression_type,Regression_type_comment,Conc_determ_method,Conc_determ_method_comment,Undetected_strategy_LOD,Undetected_strategy_LOQ,TMF_formula,TMF,TMF_lower_95CI,TMF_upper_95CI,TMF_se,TMS,TMS_lower_95CI,TMS_upper_95CI,TMS_se,TMS_calculated,TMS_se_calculated,n_samples,n_obs,n_obs_comment,tau/rho,intercept,pvalue,pvalue_adj,r,TMS_comment
,LR,TMS_869,FW_103,S_052,PFTrDA,specific tissues and whole-organisms,Whole body of crustaceans and muscle of fish,no,na,Linear regression,na,wet weight concentrations (ww),na,na,the limit value divided by two,10^slope,na,na,na,na,na,na,na,na,0.97941,0.06286,,5,,na,na,na,na,na,Raw data extracted from Fig. 6 using MetaDigitise.
,LR,TMS_870,FW_104,S_053,PFOS,whole-organisms only,na,no,na,Linear regression,na,dry weight concentrations (dw),na,the limit value divided by two,used without alteration,10^slope,na,na,na,na,na,na,na,na,0.06616,0.04848,71,,,na,na,0.2,0.2,na,Raw data extracted from Fig. 4 using MetaDigitise.
,LR,TMS_871,FW_105,S_053,PFOS,whole-organisms only,na,no,na,Linear regression,na,dry weight concentrations (dw),na,the limit value divided by two,used without alteration,10^slope,na,na,na,na,na,na,na,na,0.21637,0.05867,32,,,na,na,0.003,0.003,na,Raw data extracted from Fig. 4 using MetaDigitise.
,LR,TMS_872,FW_106,S_054,PFOS,whole-organisms only,na,no,na,Linear regression,na,dry weight concentrations (dw),na,the limit value divided by two,used without alteration,10^slope,na,na,na,na,na,na,na,na,0.09884,0.04235,28,,,na,na,na,na,na,Raw data extracted from Fig. S10 using WebPlot Digitiser.
,LR,TMS_873,FW_107,S_054,PFOS,whole-organisms only,na,no,na,Linear regression,na,dry weight concentrations (dw),na,the limit value divided by two,used without alteration,10^slope,na,na,na,na,na,na,na,na,0.05135,0.04569,27,,,na,na,na,na,na,Raw data extracted from Fig. S10 using WebPlot Digitiser.
,LR,TMS_874,FW_108,S_055,PFBA,specific tissues,Muscle tissues,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,0.65,na,na,na,-0.19,na,na,na,na,na,39,,,na,na,na,na,na,Data extracted from Table 2. Standard error not provided.
,LR,TMS_875,FW_108,S_055,PFHxA,specific tissues,Muscle tissues,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,0.66,na,na,na,-0.18,na,na,na,na,na,39,,,na,na,na,na,na,Data extracted from Table 2. Standard error not provided.
,LR,TMS_876,FW_108,S_055,PFOA,specific tissues,Muscle tissues,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,0.45,na,na,na,-0.354,na,na,na,na,na,39,,,na,na,na,na,na,Data extracted from Table 2. Standard error not provided.
,LR,TMS_877,FW_108,S_055,PFBS,specific tissues,Muscle tissues,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,0.87,na,na,na,-0.06,na,na,na,na,na,39,,,na,na,na,na,na,Data extracted from Table 2. Standard error not provided.
,LR,TMS_878,FW_108,S_055,PFHxS,specific tissues,Muscle tissues,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,na,na,39,,,na,na,na,na,na,Data extracted from Table 2. Standard error not provided.
,LR,TMS_879,FW_108,S_055,PFOS,specific tissues,Muscle tissues,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,1.78,na,na,na,0.25,na,na,na,na,na,39,,,na,na,na,na,na,Data extracted from Table 2. Standard error not provided.
,LR,TMS_880,FW_108,S_055,6:2 Cl-PFESA,specific tissues,Muscle tissues,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,0.47,na,na,na,-0.33,na,na,na,na,na,39,,,na,na,na,na,na,Data extracted from Table 2. Standard error not provided.
,LR,TMS_881,FW_109,S_056,PFOS,specific tissues and whole-organisms,Whole blood in fish and whole organism for zooplankton,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,e^slope,na,na,na,na,na,na,na,na,1.9157,0.4859,27,,,na,na,na,na,na,Raw data extracted from Fig. 3 using WebPlot Digitizer.
,LR,TMS_882,FW_110,S_056,PFOS,specific tissues and whole-organisms,Whole blood in fish and whole organism for zooplankton,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.376,0.727,29,,,na,na,na,na,na,Raw data extracted from Fig. 3 using WebPlot Digitizer.
,LR,TMS_883,FW_111,S_057,ΣPFCs,specific tissues,Soft tissue,no,na,Linear regression,[PFCs] against TLs,dry weight concentrations (dw),na,na,na,10^slope,na,na,na,na,na,na,na,na,-0.1822,0.3656,137,,,na,na,na,na,na,Raw data extracted from Fig. S1 using WebPlot Digitizer.
,LR,TMS_884,FW_112,S_058,PFOS,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,10^slope,na,na,na,na,na,na,na,na,0.09392,0.01877,75,,,na,na,na,na,na,Raw data extracted from Figure 3 using WebPlot Digitizer.
,LR,TMS_885,FW_113,S_059,PFDA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.3034,0.2488,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_886,FW_113,S_059,PFDA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.5783,0.2904,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_887,FW_113,S_059,PFDA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,-0.03311,0.1145,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_888,FW_113,S_059,PFDA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_889,FW_113,S_059,PFDA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.718,0.1876,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_890,FW_113,S_059,PFDA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_891,FW_113,S_059,PFDA,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_892,FW_113,S_059,PFUnDA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.5057,0.2271,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_893,FW_113,S_059,PFUnDA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_894,FW_113,S_059,PFUnDA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.0336,0.0995,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_895,FW_113,S_059,PFUnDA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.00028,0.17168,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_896,FW_113,S_059,PFUnDA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.7508,0.1999,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_897,FW_113,S_059,PFUnDA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_898,FW_113,S_059,PFUnDA,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.1853,0.1775,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_899,FW_113,S_059,PFDoDA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.3684,0.2873,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_900,FW_113,S_059,PFDoDA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.0886,0.1697,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_901,FW_113,S_059,PFDoDA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.04931,0.1347,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_902,FW_113,S_059,PFDoDA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,-0.06733,0.16667,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_903,FW_113,S_059,PFDoDA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.6938,0.1704,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_904,FW_113,S_059,PFDoDA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,-0.06564,0.1693,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_905,FW_113,S_059,PFTrDA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.4555,0.3981,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_906,FW_113,S_059,PFTrDA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.1236,0.1255,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_907,FW_113,S_059,PFTrDA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.1179,0.1074,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_908,FW_113,S_059,PFTrDA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.05048,0.1376,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_909,FW_113,S_059,PFTrDA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.81,0.1749,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_910,FW_113,S_059,PFTrDA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.2806,0.1314,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_911,FW_113,S_059,PFTrDA,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.2606,0.1341,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_912,FW_113,S_059,PFOS,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.3609,0.1088,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_913,FW_113,S_059,PFOS,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_914,FW_113,S_059,PFOS,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_915,FW_113,S_059,PFOS,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_916,FW_113,S_059,PFOS,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_917,FW_113,S_059,PFOS,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_918,FW_113,S_059,PFOS,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_919,FW_113,S_059,FOSA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.6399,0.2198,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_920,FW_113,S_059,FOSA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_921,FW_113,S_059,FOSA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_922,FW_113,S_059,FOSA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_923,FW_113,S_059,FOSA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_924,FW_113,S_059,FOSA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_925,FW_113,S_059,FOSA,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_926,FW_113,S_059,6:2 Cl-PFESA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.749,0.1151,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_927,FW_113,S_059,6:2 Cl-PFESA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_928,FW_113,S_059,6:2 Cl-PFESA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.4853,0.1586,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_929,FW_113,S_059,6:2 Cl-PFESA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_930,FW_113,S_059,6:2 Cl-PFESA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.34264,0.13189,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_931,FW_113,S_059,6:2 Cl-PFESA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.2668,0.1078,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_932,FW_113,S_059,6:2 Cl-PFESA,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.29634,0.09858,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_933,FW_113,S_059,8:2 Cl-PFESA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.3383,0.3445,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_934,FW_113,S_059,8:2 Cl-PFESA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,-0.1355,0.2975,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_935,FW_113,S_059,8:2 Cl-PFESA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_936,FW_113,S_059,8:2 Cl-PFESA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_937,FW_113,S_059,8:2 Cl-PFESA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.6803,0.2333,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_938,FW_113,S_059,8:2 Cl-PFESA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_939,FW_113,S_059,8:2 Cl-PFESA,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_940,FW_113,S_059,10:2 Cl-PFESA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.5235,0.271,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_941,FW_113,S_059,10:2 Cl-PFESA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_942,FW_113,S_059,10:2 Cl-PFESA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_943,FW_113,S_059,10:2 Cl-PFESA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_944,FW_113,S_059,10:2 Cl-PFESA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_945,FW_113,S_059,10:2 Cl-PFESA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_946,FW_113,S_059,10:2 Cl-PFESA,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_947,FW_113,S_059,10:3 FTCA,specific tissues,Blood,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,0.5273,0.3998,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_948,FW_113,S_059,10:3 FTCA,specific tissues,Gill,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_949,FW_113,S_059,10:3 FTCA,specific tissues,Heart,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_950,FW_113,S_059,10:3 FTCA,specific tissues,Kidney,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_951,FW_113,S_059,10:3 FTCA,specific tissues,Liver,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_952,FW_113,S_059,10:3 FTCA,specific tissues,Muscle,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_953,FW_113,S_059,10:3 FTCA,specific tissues,Pancreas,no,na,Linear regression,[PFCs] against delta 15N,dry weight concentrations (dw),na,na,na,e^slope,na,na,na,na,na,na,na,na,na,na,,,,na,na,na,na,na,Raw data extracted from Figure 4c using WebPlot Digitizer.
,LR,TMS_954,FW_114,S_060,PFHxS,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,0.5243,0.3206,13,,,na,na,na,na,na,Raw data extracted from Table 1.
,LR,TMS_955,FW_114,S_060,PFOS,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,0.5256,0.8815,13,,,na,na,na,na,na,Raw data extracted from Table 1.
,LR,TMS_956,FW_114,S_060,PFPeA,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,0.2644,0.1803,13,,,na,na,na,na,na,Raw data extracted from Table 1.
,LR,TMS_957,FW_114,S_060,PFHxA,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,0.4971,0.4576,13,,,na,na,na,na,na,Raw data extracted from Table 1.
,LR,TMS_958,FW_114,S_060,PFHpA,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,0.3866,0.2493,13,,,na,na,na,na,na,Raw data extracted from Table 1.
,LR,TMS_959,FW_114,S_060,PFOA,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,-0.04298,0.38847,13,,,na,na,na,na,na,Raw data extracted from Table 1.
,LR,TMS_960,FW_114,S_060,PFNA,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,-0.2353,0.0757,13,,,na,na,na,na,na,Raw data extracted from Table 1.
