"TMF_ID","FW_ID","PFAS_ID","Sample_type","Biomass_conversion","Regression_type","Conc_determ_method","Undetected_strategy_LOD","Undetected_strategy_LOQ","TMF_formula","TMF","TMF_lower_95CI","TMF_upper_95CI","TMF_se","TMS","TMS_lower_95CI","TMS_upper_95CI","TMS_se","TMS_calculated","TMS_se_calculated","n_samples","n_obs","tau.rho","intercept","pvalue","pvalue_adj","r","z_value","ln_TMF","ln_TMF_se","Study_ID","Ecosystem","Location","Latitude","Longitude","Latitude_DD","Longitude_DD","Species_composition","n_species","Species_highest_TL","Species_cn_highest_TL","Taxa_highest_TL","TL_calculation_method","TL_values","Breathing_type_fw","Breathing_type","TL_highest","TL_lowest","fw_length","Author_year","Note","Rd_ext","Rd_ext_done","Lm_done","Title","DOI","Journal","Study_design","TEF","TEF_unit_of_measurement","TL_calculation_baseline","IFF","Linear_regression_formula","Aggregation","Regression_variable","year_publication","Synonym","Compound_full_name","Molecular_formula","ccl","Chain_length","Class","CASRN"
"TMF_1007","FW_121","PFHxS","specific tissues","no","Linear regression","albumin equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",0.92,NA,NA,0.17,-0.083381608939051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.083381608939051,0.184782608695652,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorohexanesulphonic acid","C6F13SO3H",6,"long","PFSA","355-46-4"
"TMF_1008","FW_121","PFOS","specific tissues","no","Linear regression","albumin equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",4.41,NA,NA,0.84,1.48387468945875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48387468945875,0.19047619047619,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_1009","FW_121","PFDS","specific tissues","no","Linear regression","albumin equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",2.8,NA,NA,0.8,1.02961941718116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02961941718116,0.285714285714286,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorodecanesulfonic acid","C10F21SO3H",10,"long","PFSA","355-77-3"
"TMF_1010","FW_121","PFOA","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",1.03,NA,NA,0.12,0.0295588022415444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295588022415444,0.116504854368932,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_1011","FW_121","PFNA","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",2.24,NA,NA,0.47,0.806475865866949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806475865866949,0.209821428571429,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_1012","FW_121","PFDA","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",2.68,NA,NA,0.51,0.985816794522765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985816794522765,0.190298507462687,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_1013","FW_121","PFUnDA","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",1.77,NA,NA,0.26,0.570979546585738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570979546585738,0.146892655367232,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_1014","FW_121","PFDoDA","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",2.07,NA,NA,0.4,0.727548607277278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727548607277278,0.193236714975845,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_1015","FW_121","PFTrDA","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",1.65,NA,NA,0.33,0.500775287912489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.500775287912489,0.2,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_1016","FW_121","PFTeDA","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",1.59,NA,NA,0.35,0.46373401623214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46373401623214,0.220125786163522,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,"PFTA","Perfluorotetradecanoic acid","C14F27COOH",14,"long","PFCA","0376-06-07"
"TMF_1017","FW_121","PFHxDA","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",0.81,NA,NA,0.09,-0.210721031315653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210721031315653,0.111111111111111,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorohexadecanoic acid","C15F31CO2H",16,"long","PFCA",NA
"TMF_1018","FW_121","PFBS","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",0.45,NA,NA,0.08,-0.798507696217772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.798507696217772,0.177777777777778,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorobutanesulfonic acid","C4F9SO3H",4,"short","PFSA","375-73-5"
"TMF_1019","FW_121","PFHxS","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",0.88,NA,NA,0.13,-0.127833371509885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.127833371509885,0.147727272727273,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorohexanesulphonic acid","C6F13SO3H",6,"long","PFSA","355-46-4"
"TMF_1020","FW_121","PFOS","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",4.25,NA,NA,0.72,1.44691898293633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44691898293633,0.169411764705882,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_1021","FW_121","PFDS","specific tissues","no","Linear regression","lipid equivalent corrected concentrations (lw)","censored regression functions","censored regression functions","e^slope",2.8,NA,NA,0.81,1.02961941718116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02961941718116,0.289285714285714,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorodecanesulfonic acid","C10F21SO3H",10,"long","PFSA","355-77-3"
"TMF_1022","FW_121","PFOA","specific tissues","no","Linear regression","polar lipid equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",0.79,NA,NA,0.17,-0.23572233352107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23572233352107,0.215189873417722,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_1023","FW_121","PFNA","specific tissues","no","Linear regression","polar lipid equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",1.78,NA,NA,0.49,0.576613364303994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576613364303994,0.275280898876405,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_1024","FW_121","PFDA","specific tissues","no","Linear regression","polar lipid equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",2.02,NA,NA,0.47,0.703097511413113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.703097511413113,0.232673267326733,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_1025","FW_121","PFUnDA","specific tissues","no","Linear regression","polar lipid equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",1.12,NA,NA,0.21,0.113328685307003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113328685307003,0.1875,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_1026","FW_121","PFDoDA","specific tissues","no","Linear regression","polar lipid equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",1.34,NA,NA,0.29,0.29266961396282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29266961396282,0.216417910447761,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_1027","FW_121","PFTrDA","specific tissues","no","Linear regression","polar lipid equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",1.04,NA,NA,0.23,0.0392207131532813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392207131532813,0.221153846153846,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_1028","FW_121","PFTeDA","specific tissues","no","Linear regression","polar lipid equivalent corrected concentrations","censored regression functions","censored regression functions","e^slope",1,NA,NA,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25,"S_061","terrestrial","North America",NA,NA,49.2827,"123.1207°","no fish",11,"Accipiter cooperii","Cooper’s hawk","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.8±0.11, 1.9±0.24, 2.8±0.036, 2.8±0.14, 2.9±0.14, 3.2±0.085, 3.3±0.11, 3.4±0.21, 3.8±0.11, 3.9±0.17, 4.3±0.065","not water-breathing only","Air breathing",4.3,1.8,2.5,"Fremlin_2023","It provides slope, standard error, and CIs values (Table S12 and Table S16). For slopes without standard error, we calculated the slope's standard error from CIs.","No",NA,NA,"Developing methods for assessing trophic magnification of perfluoroalkyl substances within an urban terrestrial avian food web","10.1021/acs.est.3c02361","Environmental Science & Technology","Observational. Field study.","2.88","‰",NA,"No","ln[PFAS] = TL(slope) + intercept","No","TL",2023,"PFTA","Perfluorotetradecanoic acid","C14F27COOH",14,"long","PFCA","0376-06-07"
